time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.4400000000000001,0.000994227470059,0.00165539343954,10.2211943595,0.00309909772781,6.2796706511,0.0,0.00798464365497,0.0111821236611,0.938148103484,-0.0146507583704,0.0036135796171,0.0,439.03630261616325,441.944059554851,440.33593933940756,440.3800593771448
0.46000000000000013,0.00116366570265,0.00188762875113,10.2407681026,0.00280877861692,6.27975535524,0.0,0.00895917960423,0.0120414074981,1.01922620145,-0.0123286659852,-0.00137291143899,0.0,481.4571236414336,480.32404266966125,480.7766248680949,481.304201438874
0.48000000000000015,0.00135158987508,0.00213561423251,10.2617389556,0.00258905687553,6.2797337827,0.0,0.0098332376383,0.0127571406397,1.07785910198,-0.0196569097468,0.00205803296867,0.0,461.4578556440716,462.2695715835134,461.5918519201391,459.85398494884157
0.5000000000000001,0.00155620614331,0.00239672128309,10.2836379387,0.00223734114795,6.27984175761,0.0,0.0106283891853,0.0133535644181,1.11203920196,-0.0105549904599,0.0136178120625,0.0,437.1923912805025,440.07200219892866,437.858031368931,440.12358658251924
0.5200000000000001,0.00177749340852,0.00266962681099,10.3065246225,0.00207636073026,6.28011597989,0.0,0.011500337335,0.0139369883723,1.17662918137,-0.0205669224919,0.0116859553403,0.0,466.84845139779435,466.3959506417928,468.16303776982954,465.8205634063513
0.5400000000000001,0.00201503299893,0.00295346202601,10.3305495172,0.00166645618227,6.28037978029,0.0,0.0122536217068,0.0144465331288,1.22586029335,-0.0222603815845,0.00392949991422,0.0,454.89849300637877,453.03141098739053,452.3444315477046,451.9352000589264
0.5600000000000002,0.00226621216354,0.00324601953191,10.3552815177,0.00122321181647,6.2804985102,0.0,0.0128642947534,0.0148092174615,1.24733975685,-0.0242419294079,-0.00503040115444,0.0,427.7985478433738,425.5037686272635,427.4732620120054,426.9664016152331
0.5800000000000002,0.00253071930398,0.00354549086288,10.3809541342,0.000781698516612,6.28041539384,0.0,0.0135864192913,0.0151379156355,1.31992188802,-0.0335505585556,-0.0109450702155,0.0,475.114505031737,473.7523721176801,474.93889746172664,472.7923933309332
0.6000000000000002,0.00280825529677,0.00384988736782,10.4074874009,0.000113130893831,6.28020181166,0.0,0.0141671799873,0.0153017348588,1.33340478175,-0.0313398806821,-0.0142067349738,0.0,419.8170188880731,418.96733082026475,418.9397266315944,419.5154055721055
0.6200000000000002,0.00309779571377,0.00415615602474,10.4342706796,6.28267402502,6.27994673753,0.0,0.0147868617131,0.0153251308332,1.34492308893,-0.0291560489459,-0.00658301302853,0.0,416.1163727403743,418.1136245855099,417.38296336853324,417.95388134534795
0.6400000000000002,0.0034022109826,0.0044612873882,10.4618868717,6.28209104691,6.27985629213,0.0,0.0156546651701,0.0151880055127,1.4166961167,-0.0296905953447,0.00249606866093,0.0,472.42422357167646,474.5196214235104,473.90963747369415,473.7861787107039
0.6600000000000003,0.00372291365672,0.00476254483933,10.4905447184,6.28149734835,6.27990624233,0.0,0.0164156022415,0.0149377396008,1.44908856242,-0.0292144679219,0.00225596448186,0.0,438.03734021352574,437.9773898554856,437.7543580813213,437.8729032144617
0.6800000000000003,0.0040584192332,0.00505759496749,10.5197584409,6.28091615478,6.27995213335,0.0,0.0171349554063,0.0145672732151,1.47228368467,-0.0317027542311,0.00349832673886,0.0,429.57802415197426,429.89387711299,428.93414344086085,428.29949822794094
0.7000000000000003,0.00440829878333,0.00534389904455,10.5494631793,6.28028229293,6.28002236975,0.0,0.0178529996066,0.0140631344909,1.4981901521,-0.0323244259104,0.00276366289799,0.0,432.0343623981445,431.8484425007447,431.85859377778866,431.7008737854694
0.7200000000000003,0.00477368707941,0.00561751563042,10.5800982989,6.27964173168,6.28008398155,0.0,0.0186858300019,0.0132985240959,1.56532181291,-0.0357674678546,-0.000796825103485,0.0,471.2643741284083,470.43803919780214,469.44878470421196,468.6463590727889
